Zipcode,year,POPULATION,CARE_PROPORTION,FOOD_PROPORTION,GYM_PROPORTION,HOUSING_RATE,Income,PHARMACY_PROPORTION,POP_18_24_BACH,POP_18_24_CS_AS,POP_18_24_HS,POP_18_24_LT_HS,POP_18_24_TOTAL,POP_25OVER_9_12_NODIP,POP_25OVER_ASSOC,POP_25OVER_BACH,POP_25OVER_GRAD_PRO,POP_25OVER_HS,POP_25OVER_LT_9TH,POP_25OVER_SOME_COL,POP_25OVER_TOTAL,RESTAURANT_PROPORTION,TOT_HISP_LATINO,TOT_NOT_HISP_AIAN,TOT_NOT_HISP_ASIAN,TOT_NOT_HISP_BLACK,TOT_NOT_HISP_NHPI,TOT_NOT_HISP_OTHER_RACE,TOT_NOT_HISP_WHITE,gyms,pharmacy,restaurant,total_sum_care,total_sum_food,PROP_18_24_LT_HS,PROP_18_24_HS,PROP_18_24_CS_AS,PROP_18_24_BACH,Education_Level,POP_18_24_LT_HS_PROP,POP_18_24_HS_PROP,POP_18_24_CS_AS_PROP,POP_18_24_BACH_PROP,Lower_Education_18_24,Medium_Education_18_24,Higher_Education_18_24,Lower_Education_18_24_PROP,Medium_Education_18_24_PROP,Higher_Education_18_24_PROP,POP_25OVER_LT_9TH_PROP,POP_25OVER_9_12_NODIP_PROP,POP_25OVER_HS_PROP,POP_25OVER_SOME_COL_PROP,POP_25OVER_ASSOC_PROP,POP_25OVER_BACH_PROP,POP_25OVER_GRAD_PRO_PROP,Lower_Education,Medium_Education,Higher_Education,Lower_Education_PROP,Medium_Education_PROP,Higher_Education_PROP,RACE_TOTAL,TOT_HISP_LATINO_PROP,TOT_NOT_HISP_WHITE_PROP,TOT_NOT_HISP_BLACK_PROP,TOT_NOT_HISP_AIAN_PROP,TOT_NOT_HISP_ASIAN_PROP,TOT_NOT_HISP_NHPI_PROP,TOT_NOT_HISP_OTHER_RACE_PROP,Income_Bin,Income_Low,Income_Medium,Income_High,HOUSING_RATE_Bin,HOUSING_RATE_Low,HOUSING_RATE_Medium,HOUSING_RATE_High,Income_Low,Income_Medium,Income_High,HOUSING_RATE_bin,HOUSING_RATE_Low,HOUSING_RATE_Medium,HOUSING_RATE_High
47421,2019,27661,0.000108456,2.473567155,0,-0.26059542,-0.194078715,0.000144608,0.705882353,1.746898263,1.732038835,0.766169154,1.379702537,2.187165775,2.656924148,1.478392394,1.817943107,2.702185536,1.780669145,1.996548253,2.02638191,3.107335237,0.602305476,3.043478261,1.306930693,0.334190231,0.75,1.022222222,2.481534561,0,4,8.5,3,7,0.555314739,1.255371204,1.266141227,0.511619232,Some College/Associate Degree,0.555314739,1.255371204,1.266141227,0.511619232,0.766169154,3.478937098,0.705882353,0.555314739,2.521512431,0.511619232,0.878743112,1.079345293,1.333502596,0.985277377,1.311166535,0.72957244,0.897137454,3.96783492,4.698733789,5.953259649,1.958088405,2.318779973,2.937876429,9.540661444,0.063130369,0.260100893,0.035027994,0.319000761,0.136985334,0.078610902,0.107143748,Medium,0,1,0,Low,1,0,0,FALSE,TRUE,FALSE,Low,TRUE,FALSE,FALSE
47882,2019,7984,0.000125251,3.672774535,0,-0.572201469,-0.430694585,0.000125251,-0.211764706,0.203473945,0.328802589,0.184079602,0.190726159,0.1942959,0.437021573,0.099827139,0.35273523,0.520401463,0.639405204,0.423126708,0.351100742,3.799599198,0.04610951,0.52173913,0.099009901,-0.002570694,0,0.022222222,0.487487598,0,1,3,1,3,0.965151308,1.723951189,1.066838163,-1.110307609,High School,0.965151308,1.723951189,1.066838163,-1.110307609,0.184079602,0.532276534,-0.211764706,0.965151308,2.790789352,-1.110307609,1.821144556,0.553390742,1.48219984,1.205143304,1.244718455,0.284326198,1.004655325,0.833701105,0.943528171,0.889583942,2.374535298,2.687343144,2.533699978,1.173997667,0.03927564,0.41523728,-0.002189693,0.444412408,0.084335688,0,0.018928677,Low,1,0,0,Low,1,0,0,TRUE,FALSE,FALSE,Low,TRUE,FALSE,FALSE
47383,2019,2864,0,1.706438075,0,-0.052661172,0.32022988,0,0.141176471,0.071960298,0.069902913,-0.2039801,0.014873141,-0.126559715,-0.108559499,-0.024632671,-0.074398249,-0.067911078,-0.26394052,0.047461527,-0.058566643,3.530726257,-0.096541787,-0.130434783,-0.099009901,0.007712082,0,-0.133333333,-0.099988976,0,0,1,0,0.5,-13.71466198,4.69994289,4.838271785,9.492041522,Bachelor's Degree or Higher,-13.71466198,4.69994289,4.838271785,9.492041522,-0.2039801,0.14186321,0.141176471,-13.71466198,9.538214675,9.492041522,4.506669806,2.160952188,1.159552171,-0.810384976,1.853606317,0.420592159,1.270317812,-0.390500235,-0.02044955,-0.207590419,6.667621994,0.349167195,3.544516288,-0.551596697,0.175022416,0.18127189,-0.013981379,0.236467664,0.179496907,0,0.241722501,Medium,0,1,0,Medium,0,1,0,FALSE,TRUE,FALSE,Medium,FALSE,TRUE,FALSE
47374,2019,45480,6.60E-05,4.083444781,2.20E-05,-0.696229391,-0.279812516,4.40E-05,1.411764706,4.833746898,4.63171521,1.333333333,3.600174978,5.003565062,4.107167711,2.744598099,4.466520788,3.865678642,4.944237918,3.364015533,3.453637234,3.335092348,3.048991354,4.347826087,6.03960396,7.46529563,2.25,5.911111111,3.659243744,1,2,15,3,19,0.370352369,1.286525027,1.342642213,0.392137803,Some College/Associate Degree,0.370352369,1.286525027,1.342642213,0.392137803,1.333333333,9.465462109,1.411764706,0.370352369,2.629167239,0.392137803,1.431603143,1.448781306,1.119306511,0.974050054,1.189229624,0.794697854,1.293280239,9.947802981,7.229694175,11.3182866,2.880384449,2.093356564,3.277207718,32.72207189,0.093178432,0.111827997,0.228142511,0.132871357,0.184572786,0.068760927,0.180645991,Low,1,0,0,Low,1,0,0,TRUE,FALSE,FALSE,Low,TRUE,FALSE,FALSE
46135,2019,19696,5.08E-05,0.248133563,0,0.067552704,-0.024024307,0,1.423529412,6.372208437,1.765695793,0.845771144,3.089238845,1.704099822,0.965901183,0.88375108,1.427571116,1.770940812,1.840148699,1.143966633,1.267229002,0.256701868,0.634005764,0.956521739,3.02970297,2.383033419,0.75,1.666666667,1.526733546,0,0,0.5,1,0.5,0.273779784,0.571563379,2.062711482,0.460802639,Some College/Associate Degree,0.273779784,0.571563379,2.062711482,0.460802639,0.845771144,8.13790423,1.423529412,0.273779784,2.634274861,0.460802639,1.452104312,1.344744966,1.397490753,0.902730786,0.762215181,0.697388616,1.126529707,3.544248521,2.914907445,3.277223379,2.796849279,2.300221539,2.586133504,10.94666411,0.057917714,0.13947021,0.217694943,0.087380204,0.27676952,0.068514023,0.152253385,Medium,0,1,0,Medium,0,1,0,FALSE,TRUE,FALSE,Medium,FALSE,TRUE,FALSE
47371,2019,12462,8.02E-05,0.784342585,0,-0.627910297,-0.329651176,0,0.305882353,0.228287841,1.15210356,1.149253731,0.685914261,0.739750446,0.882393876,0.176750216,0.489277899,1.057686896,1.096654275,0.503667482,0.648779612,0,1.004322767,0.260869565,0.376237624,0.035989717,1.25,0.288888889,0.822952265,0,0,0,1,1,1.675506397,1.679661185,0.332822707,0.445948379,High School,1.675506397,1.679661185,0.332822707,0.445948379,1.149253731,1.380391401,0.305882353,1.675506397,2.012483892,0.445948379,1.690334058,1.140218391,1.630271476,0.776330625,1.360082622,0.272434911,0.754151163,1.836404721,1.561354378,1.548421992,2.830552449,2.4066021,2.386668696,4.039260827,0.248640236,0.203738333,0.008909976,0.064583491,0.093145167,0.309462561,0.071520236,Low,1,0,0,Low,1,0,0,TRUE,FALSE,FALSE,Low,TRUE,FALSE,FALSE
46131,2019,34801,5.75E-05,0.84260314,0,0.259403215,0.522316697,0,2.270588235,3.29280397,1.809708738,1.467661692,2.190726159,3.04456328,2.072372999,3.105877269,3.528227571,2.514585874,1.033457249,2.284769164,2.351938263,0.145283182,1.547550432,3.52173913,2.99009901,1.221079692,1.75,2.755555556,2.859331937,0,0,0.5,2,3,0.669943017,0.826077112,1.503065071,1.036454614,Some College/Associate Degree,0.669943017,0.826077112,1.503065071,1.036454614,1.467661692,5.102512708,2.270588235,0.669943017,2.329142183,1.036454614,0.439406623,1.294491156,1.069154711,0.97144096,0.881134098,1.320560713,1.500136133,4.078020529,4.799355038,8.706477839,1.733897778,2.040595671,3.701830944,16.64535576,0.092971905,0.171779563,0.073358582,0.211574879,0.179635633,0.105134431,0.165545008,High,0,0,1,Medium,0,1,0,FALSE,FALSE,TRUE,Medium,FALSE,TRUE,FALSE
47885,2019,9256,0,1.056015265,0,-0.516189258,-0.085686695,0,0.458823529,0.811414392,0.049190939,0.174129353,0.358705162,0.634581105,0.281141267,0.25108038,0.396498906,0.564299784,0.29739777,0.546239034,0.419777459,0,0.021613833,1.043478261,0.03960396,0.015424165,-0.25,0.2,0.577334362,0,0,0,0,1,0.48543866,0.137134738,2.262065,1.279110473,Some College/Associate Degree,0.48543866,0.137134738,2.262065,1.279110473,0.174129353,0.860605331,0.458823529,0.48543866,2.399199739,1.279110473,0.708465315,1.511708387,1.344283197,1.301258613,0.669738836,0.598127353,0.944545491,0.931978875,1.110538818,0.928720553,2.220173702,2.64554181,2.21241168,1.647454581,0.013119532,0.35044023,0.009362422,0.633388181,0.024039485,-0.151749252,0.121399401,Medium,0,1,0,Low,1,0,0,FALSE,TRUE,FALSE,Low,TRUE,FALSE,FALSE
46140,2019,41879,2.39E-05,0.583495147,2.39E-05,0.509952224,0.509739266,0,2.494117647,2.848635236,3.422653722,1.751243781,2.645669291,2.538324421,3.67710508,3.847450303,3.957111597,3.334771597,1.70260223,3.027470157,3.025424743,1.207287662,1.358789625,2.130434783,2.712871287,1.18251928,4.5,1.933333333,3.828574578,1,0,5,1,2.5,0.661928453,1.293681615,1.076716294,0.942717087,High School,0.661928453,1.293681615,1.076716294,0.942717087,1.751243781,6.271288957,2.494117647,0.661928453,2.370397909,0.942717087,0.562764694,0.838997707,1.102249066,1.000676075,1.215401272,1.271705836,1.307952415,4.240926651,6.362241754,11.48166698,1.401762401,2.102925141,3.795059523,17.64652289,0.077000417,0.216959148,0.067011461,0.120728304,0.153734042,0.255007745,0.109558883,High,0,0,1,Medium,0,1,0,FALSE,FALSE,TRUE,Medium,FALSE,TRUE,FALSE
46143,2019,58153,1.72E-05,0.420205204,1.72E-05,0.929495899,1.172668818,1.72E-05,8.752941176,3.124069479,2.917799353,4.646766169,3.546806649,3.429590018,3.647877523,8.134399309,6.58643326,3.427445831,2.795539033,4.199913706,4.164453218,0.43471532,3.912103746,3.260869565,53.93069307,5.727506427,8.5,5.488888889,5.02546577,1,1,2.5,1,2.5,1.310126722,0.822655318,0.880811893,2.46783714,Bachelor's Degree or Higher,1.310126722,0.822655318,0.880811893,2.46783714,4.646766169,6.041868832,8.752941176,1.310126722,1.703467211,2.46783714,0.671285974,0.823539091,0.823024212,1.008515041,0.875955937,1.953293477,1.581584164,6.225129051,7.627359537,18.36871009,1.494825065,1.831539253,4.410833578,85.84552747,0.045571434,0.058540799,0.066718752,0.037985317,0.628229503,0.099015059,0.063939136,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47408,2019,21733,0,5.621909824,0,1.113851541,-0.436771322,4.60E-05,14.51764706,18.95533499,3.360517799,0.427860697,8.965004374,0.759358289,0.719554628,2.761884183,5.551859956,0.347434575,0.219330855,0.831583489,1.1534458,7.909814568,1.355907781,0.826086957,22.26732673,1.979434447,0.25,1.4,1.554624628,0,1,17,0,12.5,0.047725654,0.374848428,2.114369854,1.619368653,Some College/Associate Degree,0.047725654,0.374848428,2.114369854,1.619368653,0.427860697,22.31585279,14.51764706,0.047725654,2.489218282,1.619368653,0.190152719,0.658338943,0.301214478,0.720955843,0.623830463,2.394463773,4.813282041,0.978689144,1.179018064,9.033298767,0.848491662,1.022170321,7.831576277,29.63338055,0.045756095,0.05246194,0.066797456,0.027876906,0.751427152,0.008436432,0.047244019,Low,1,0,0,High,0,0,1,TRUE,FALSE,FALSE,High,FALSE,FALSE,TRUE
46123,2019,41870,2.39E-05,2.10103405,2.39E-05,1.110622771,1.944885413,4.78E-05,6.152941176,3.086848635,2.019417476,2.273631841,2.619422572,0.798573975,2.62769659,6.016853933,5.476586433,1.67751618,1.360594796,2.321587804,2.536312515,2.535849057,3.219020173,2.173913043,19.85148515,9.69151671,4,3.577777778,2.982692096,1,2,10.5,1,9,0.867989711,0.770939938,1.178446222,2.348968525,Bachelor's Degree or Higher,0.867989711,0.770939938,1.178446222,2.348968525,2.273631841,5.106266111,6.152941176,0.867989711,1.949386161,2.348968525,0.536446036,0.3148563,0.661399638,0.915339805,1.03603029,2.372284132,2.159271147,2.159168771,3.999103984,14.12113696,0.851302337,1.576739444,5.567585569,45.49640495,0.070753286,0.065558852,0.213017198,0.047782084,0.436330852,0.087919035,0.078638692,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47879,2019,3386,0,0,0,-0.569769579,-0.453682549,0,-0.211764706,0.084367246,0.103559871,-0.014925373,0.037620297,0.121212121,0.119693807,-0.166378565,-0.126914661,-0.033017541,-0.092936803,-0.028476916,-0.044687724,0,-0.095100865,-0.043478261,-0.108910891,-0.028277635,0.25,-0.133333333,-0.079594312,0,0,0,0,0,-0.396737244,2.752765861,2.242599111,-5.629001368,High School,-0.396737244,2.752765861,2.242599111,-5.629001368,-0.014925373,0.187927116,-0.211764706,-0.396737244,4.995364973,-5.629001368,2.079694242,-2.712425459,0.738850346,0.637242484,-2.678449358,3.723138014,2.840034097,0.028275318,-0.061494457,-0.17359942,-0.632731218,1.376092829,3.884722754,-0.238695296,0.398419516,0.333455718,0.1184675,0.182149634,0.456275816,-1.047360396,0.558592211,Low,1,0,0,Low,1,0,0,TRUE,FALSE,FALSE,Low,TRUE,FALSE,FALSE
47404,2019,23680,4.22E-05,5.98521625,4.22E-05,0.780335876,-0.704053513,0.000168919,9.694117647,8.215880893,1.913268608,1.771144279,4.566929134,1.262032086,1.110647182,2.444684529,3.274398249,1.160491511,1.055762082,1.459226233,1.437963628,9.821621622,1.655619597,0.956521739,7.584158416,2.29562982,2.75,2.355555556,1.76154779,1,4,23,1,14.5,0.387819523,0.41893985,1.798994609,2.122677485,Bachelor's Degree or Higher,0.387819523,0.41893985,1.798994609,2.122677485,1.771144279,10.1291495,9.694117647,0.387819523,2.21793446,2.122677485,0.734206388,0.8776523,0.807038154,1.014786609,0.772375017,1.700101784,2.277107839,2.317794167,2.619717744,6.82972996,1.611858689,1.821824762,4.749584641,19.35903292,0.085521813,0.090993584,0.118581844,0.049409583,0.391763289,0.14205255,0.121677336,Low,1,0,0,High,0,0,1,TRUE,FALSE,FALSE,High,FALSE,FALSE,TRUE
47403,2019,34165,0.000175618,0.858288655,8.78E-05,0.487481739,-0.123984266,5.85E-05,10.8,4.503722084,3.114563107,1.024875622,3.615048119,2.413547237,2.065414057,4.102420052,5.245514223,1.864365444,1.721189591,2.166259169,2.354450826,1.183901654,2.128242075,2.869565217,9.871287129,3.897172237,1.5,2.755555556,2.588248264,3,2,4,6,3,0.283502622,0.86155509,1.245826317,2.987512101,Bachelor's Degree or Higher,0.283502622,0.86155509,1.245826317,2.987512101,1.024875622,7.618285191,10.8,0.283502622,2.107381407,2.987512101,0.731036543,1.025099871,0.791847264,0.920069829,0.877238138,1.74241059,2.227914113,4.134736828,4.030624613,11.41334833,1.756136413,1.711917093,4.847562841,25.61007048,0.083101766,0.101063692,0.152173429,0.112048314,0.385445528,0.05857071,0.107596563,Medium,0,1,0,Medium,0,1,0,FALSE,TRUE,FALSE,Medium,FALSE,TRUE,FALSE
46124,2019,7847,0.000254874,0.622816191,0,-0.156145134,0.148573851,0.000127437,0.117647059,0.446650124,0.222653722,0.447761194,0.311461067,0.771836007,0.533054976,0.200950735,0.212691466,0.680236376,1.137546468,0.255141665,0.434613544,1.288645342,0.740634006,0.217391304,0.03960396,0.203084833,-0.25,0.222222222,0.381545585,0,1,1,2,0.5,1.437615294,0.71486855,1.434048011,0.377726371,Less than High School,1.437615294,0.71486855,1.434048011,0.377726371,0.447761194,0.669303846,0.117647059,1.437615294,2.148916561,0.377726371,2.617374641,1.775913379,1.565152272,0.587054106,1.226503369,0.46236648,0.489380667,1.909382476,0.935378041,0.946697176,4.393288019,2.152206378,2.178250516,1.55448191,0.476450707,0.245448713,0.130644706,0.139848076,0.025477273,-0.160825287,0.142955811,Medium,0,1,0,Medium,0,1,0,FALSE,TRUE,FALSE,Medium,FALSE,TRUE,FALSE
47401,2019,40399,7.43E-05,2.661433458,0.000123765,1.337827722,0.705890666,4.95E-05,24.84705882,15.67990074,3.153398058,1.114427861,8.629046369,1.595365419,2.06263048,5.866464996,14.68271335,1.100459619,1.226765799,1.613404286,2.814010529,4.380306443,2.44092219,2.130434783,34.34653465,3.269922879,2,3.422222222,3.198544813,5,2,17.5,3,11,0.129148438,0.365439925,1.817107021,2.879467529,Bachelor's Degree or Higher,0.129148438,0.365439925,1.817107021,2.879467529,1.114427861,18.8332988,24.84705882,0.129148438,2.182546946,2.879467529,0.435949257,0.566936549,0.3910645,0.573346926,0.732986056,2.084734558,5.217717986,2.822131218,2.713863905,22.61180882,1.002885806,0.964411425,8.0354386,50.80858154,0.048041534,0.062952846,0.064357689,0.041930609,0.675998692,0.039363429,0.067355201,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47346,2019,3921,0,1.246426587,0,-0.271187445,-0.111453942,0,0.305882353,0.131513648,0.051779935,-0.07960199,0.063867017,-0.124777184,0.065414057,-0.041054451,0.039387309,0.009004784,-0.089219331,0.073924924,-0.002333094,0,-0.060518732,0,0.118811881,-0.010282776,-0.25,-0.111111111,0.016425973,0,0,0,0,0.5,-1.246370885,0.81074611,2.059179442,4.789363417,Bachelor's Degree or Higher,-1.246370885,0.81074611,2.059179442,4.789363417,-0.07960199,0.183293583,0.305882353,-1.246370885,2.869925552,4.789363417,38.24077781,53.48142054,-3.859588868,-31.68535994,-28.03747123,17.59656938,-16.8820064,-0.213996514,0.082929708,0.063746914,91.72219835,-35.54494881,-27.32290825,-0.296674765,0.203990157,-0.055366936,0.034660098,0,-0.400478554,0.842673625,0.374521611,Medium,0,1,0,Low,1,0,0,FALSE,TRUE,FALSE,Low,TRUE,FALSE,FALSE
46038,2019,43112,2.32E-05,2.493951806,2.32E-05,1.207797022,1.937725228,9.28E-05,11.02352941,2.583126551,2.151456311,2.447761194,2.879265092,0.221033868,2.62769659,9.25108038,10.12428884,0.942500703,0.338289963,2.476916439,3.027937306,3.166450176,3.390489914,2.391304348,30.05940594,6.604113111,2,3.911111111,3.198765296,1,4,13.5,1,11,0.850134015,0.747224115,0.897147872,3.828591345,Bachelor's Degree or Higher,0.850134015,0.747224115,0.897147872,3.828591345,2.447761194,4.734582862,11.02352941,0.850134015,1.644371987,3.828591345,0.111722909,0.072998165,0.311268236,0.818021045,0.86781737,3.05524172,3.34362565,0.559323831,3.419417142,22.00306581,0.184721074,1.129289281,7.26668474,51.55518972,0.06576428,0.062045457,0.128097931,0.046383388,0.583052959,0.038793379,0.075862607,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47348,2019,9110,0.000109769,0.536469665,0,-0.855337107,-0.573945404,0,0.635294118,0.397022333,0.525566343,0.293532338,0.407699038,0.483065954,0.357689631,0.178478825,0.55404814,0.79429697,0.319702602,0.343736517,0.4488514,0,0.154178674,0.913043478,0.079207921,0.064267352,-0.25,0.422222222,0.590012127,0,0,0,1,0.5,0.719973096,1.289103713,0.973812288,1.558242868,Bachelor's Degree or Higher,0.719973096,1.289103713,0.973812288,1.558242868,0.293532338,0.922588676,0.635294118,0.719973096,2.262916,1.558242868,0.712268253,1.076226907,1.769621239,0.765813623,0.79689989,0.39763455,1.234368747,0.802768556,1.138033487,1.090216596,1.788495159,2.535434862,2.428903187,1.972931774,0.078146987,0.299053487,0.032574544,0.462785125,0.040147319,-0.126714975,0.214007513,Low,1,0,0,Low,1,0,0,TRUE,FALSE,FALSE,Low,TRUE,FALSE,FALSE
47396,2019,7652,0,0,0,0.103514421,0.665379089,0,0.070588235,0.41439206,-0.051779935,0.174129353,0.155730534,-0.115864528,0.652748782,0.469749352,0.73785558,0.158709314,0.089219331,0.301740256,0.268066523,0.66074229,0.080691643,0.260869565,1.089108911,0.251928021,1.75,0.466666667,0.361261162,0,0,0.5,0,0,1.118145229,-0.332497,2.660955753,0.453271646,Some College/Associate Degree,1.118145229,-0.332497,2.660955753,0.453271646,0.174129353,0.362612124,0.070588235,1.118145229,2.328458753,0.453271646,0.332825337,-0.43222304,0.592051975,1.125617076,2.435025361,1.752361117,2.752509233,-0.026645197,0.46044957,1.860353714,-0.099397703,1.717669051,6.939895711,4.260525968,0.018939362,0.084792621,0.059130732,0.061229427,0.255627807,0.410747408,0.109532642,High,0,0,1,Medium,0,1,0,FALSE,FALSE,TRUE,Medium,FALSE,TRUE,FALSE
46142,2019,34676,0,1.832221203,2.88E-05,0.793870095,1.202440116,0.000115354,4.952941176,1.957816377,1.998705502,1.457711443,1.981627297,1.301247772,2.057063326,4.060933449,4.627571116,1.742425664,0.732342007,1.930965051,2.111450108,2.770331065,1.783861671,1.782608696,10.04950495,1.763496144,2.75,2.622222222,2.649873222,1,4,9.5,0,6.5,0.735613324,1.008618273,0.987984159,2.499431243,Bachelor's Degree or Higher,0.735613324,1.008618273,0.987984159,2.499431243,1.457711443,3.956521879,4.952941176,0.735613324,1.996602432,2.499431243,0.34684315,0.616281563,0.825227012,0.914520804,0.974241977,1.923291218,2.191655441,2.033589779,3.673390715,10.74556789,0.963124713,1.739747817,5.089188635,23.40156691,0.0762283,0.113234863,0.075358037,0.076174758,0.429437268,0.117513499,0.112053275,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47394,2019,8396,0.000119104,1.164182622,0,-0.709633408,-0.224226865,0,0.188235294,0.220843672,0.194174757,0.925373134,0.311461067,0.481283422,0.217118998,0.187121867,0.436761488,0.581183754,0.342007435,0.440385445,0.382687246,0,0.198847262,0.260869565,0.316831683,0.05655527,-0.25,0.133333333,0.433800022,0,0,0,1,1,2.971071608,0.623431875,0.709057072,0.604362194,Less than High School,2.971071608,0.623431875,0.709057072,0.604362194,0.925373134,0.41501843,0.188235294,2.971071608,1.332488947,0.604362194,0.893699591,1.257641659,1.518691204,1.150771158,0.56735363,0.48896813,1.141301396,0.823290857,1.021569199,0.841002353,2.151341249,2.669462362,2.197623156,1.150237136,0.172875015,0.377139642,0.049168357,0.226796334,0.275449012,-0.217346486,0.115918126,Medium,0,1,0,Low,1,0,0,FALSE,TRUE,FALSE,Low,TRUE,FALSE,FALSE
46126,2019,4005,0,0,0,0.300038833,0.552888805,0,0.152941176,0.186104218,0.090614887,0.462686567,0.180227472,0.03030303,-0.037578288,0.276145203,0.118161926,0.034143139,0.048327138,0.145261038,0.075795645,0,0.028818444,0,0.00990099,0.023136247,-0.25,0.133333333,0.09183111,0,0,0,0,0,2.567236632,0.502780658,1.032607386,0.8486008,Less than High School,2.567236632,0.502780658,1.032607386,0.8486008,0.462686567,0.276719105,0.152941176,2.567236632,1.535388044,0.8486008,0.637597815,0.399799096,0.450463065,1.91648265,-0.495784265,3.643285884,1.558954024,0.078630168,0.179404177,0.356728841,1.037396911,2.366945716,4.706455643,0.037020124,0.778453462,2.480572722,0.624964052,0,0.267448863,-6.753083781,3.601644683,High,0,0,1,Medium,0,1,0,FALSE,FALSE,TRUE,Medium,FALSE,TRUE,FALSE
47390,2019,5055,0,0.966812789,0,-0.977902912,-1.056315802,0,0.047058824,0.039702233,0.106148867,-0.084577114,0.029746282,0.481283422,-0.064022269,-0.082541054,-0.037636761,0.143701341,0.144981413,0.186682008,0.090153147,1.000197824,0.942363112,0.347826087,-0.079207921,0.06940874,-0.25,0.177777778,0.066585823,0,0,0.5,0,0.5,-2.843283582,3.568475157,1.334695665,1.58200692,High School,-2.843283582,3.568475157,1.334695665,1.58200692,-0.084577114,0.145851101,0.047058824,-2.843283582,4.903170822,1.58200692,1.608168078,5.338509416,1.593969225,2.07072093,-0.710150128,-0.915564875,-0.417475849,0.626264835,0.330383349,-0.184200085,6.946677494,3.664690155,-2.043190852,1.27475362,0.739251176,0.052234269,0.054448749,0.272857501,-0.062135867,-0.196116329,0.1394605,Low,1,0,0,Low,1,0,0,TRUE,FALSE,FALSE,Low,TRUE,FALSE,FALSE
47901,2019,4497,0,4.347110205,0,0.274205786,-0.706974115,0,3.658823529,0.364764268,0.494498382,-0.07960199,0.545056868,-0.172905526,-0.178148921,0.202679343,0.487527352,-0.234124379,0.078066914,0.081979002,-0.032603494,11.24305092,0.296829971,0.434782609,1.03960396,1.223650386,-0.25,0.2,-0.09877632,0,0,5,0,2,-0.146043458,0.907241815,0.669222405,6.71273723,Bachelor's Degree or Higher,-0.146043458,0.907241815,0.669222405,6.71273723,-0.07960199,0.85926265,3.658823529,-0.146043458,1.57646422,6.71273723,-2.394434023,5.303282147,7.180959839,-2.514423845,5.464105265,-6.216491559,-14.95322426,-0.094838611,-0.152145377,0.512057774,2.908848123,4.666535995,-15.70561055,2.846090606,0.104293929,-0.034705965,0.42994077,0.152764851,0.365274373,-0.08783979,0.070271832,Low,1,0,0,Medium,0,1,0,TRUE,FALSE,FALSE,Medium,FALSE,TRUE,FALSE
46036,2019,11392,8.78E-05,0,0,-0.947744685,-0.225922698,0,0.105882353,0.334987593,1.209061489,0.452736318,0.605424322,0.95543672,0.713987474,0.239844425,0.461269147,1.019416565,0.643122677,0.631382137,0.655360134,0,0.433717579,0.47826087,0.376237624,-0.005141388,2.75,0.355555556,0.75537427,0,0,0,1,0,0.747800017,1.997048095,0.553310432,0.174889493,High School,0.747800017,1.997048095,0.553310432,0.174889493,0.452736318,1.544049082,0.105882353,0.747800017,2.550358527,0.174889493,0.981327126,1.457880439,1.555505915,0.963412488,1.089458203,0.365973474,0.703840717,1.598559397,1.650798702,1.415101046,2.439207565,2.518918403,2.159272394,5.14400451,0.084315163,0.146845569,-0.000999491,0.092974427,0.073140998,0.534602953,0.069120382,Medium,0,1,0,Low,1,0,0,FALSE,TRUE,FALSE,Low,TRUE,FALSE,FALSE
46075,2019,8184,0,0,0,1.37636445,2.391078032,0,2.611764706,-0.054590571,-0.023300971,-0.298507463,0.105861767,-0.155080214,0.029227557,0.924373379,1.087964989,-0.23337398,-0.189591078,0.369049331,0.178691074,0.617790811,0.386167147,0.260869565,5.118811881,0.863753213,0.75,0.688888889,0.282769265,0,0,0.5,0,0,-2.819785371,-0.220107518,-0.515677871,24.6714633,Bachelor's Degree or Higher,-2.819785371,-0.220107518,-0.515677871,24.6714633,-0.298507463,-0.077891542,2.611764706,-2.819785371,-0.735785389,24.6714633,-1.06099915,-0.867867712,-1.306019233,2.065292474,0.16356473,5.173024911,6.088524525,-0.344671292,0.135675351,2.041565926,-1.928866862,0.759273241,11.42511417,8.35125996,0.046240585,0.033859473,0.103427892,0.031237151,0.612938875,0.089806808,0.082489216,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
